time, fast, fast1, slow, tLine, macd, signalLine, longBool, shorBool, longFlag, shortFlag, enterFlag, entryFlag, exitFlag, exitTimerFlag, saleFlag, exitTouchTime, askPrice, bidPrice, lastPrice, midPrice, open, high, low, close, volume, portfolioValue, positionValue, cash 
1671128700.745686, 388.21, 388.23, 388.64, 388.18, -0.2, -0.23, False, False, False, True, False, True, True, False, False, 388.1, 388.1, 388.1, 388.1, 388.1, 388.3, 388.05, 388.26, 855, 100067.84999999999, -19793.100000000002, 119860.95
1671128760.745686, 388.21, 388.22, 388.63, 388.21, -0.2, -0.23, False, False, False, True, False, True, True, False, False, 388.23, 388.23, 388.23, 388.23, 388.23, 388.3, 388.12, 388.17, 458, 100061.22, -19799.73, 119860.95
1671128820.745686, 388.2, 388.22, 388.61, 388.21, -0.18, -0.22, False, False, False, True, False, True, True, False, False, 388.17, 388.17, 388.17, 388.17, 388.17, 388.32, 388.12, 388.28, 827, 100064.28, -19796.670000000002, 119860.95
1671128880.745686, 388.23, 388.23, 388.6, 388.25, -0.17, -0.21, False, False, False, True, False, True, True, False, False, 388.29, 388.29, 388.29, 388.29, 388.29, 388.4, 388.29, 388.32, 793, 100058.16, -19802.79, 119860.95
1671128940.745686, 388.25, 388.25, 388.6, 388.29, -0.15, -0.19, False, False, False, True, False, True, True, False, False, 388.31, 388.31, 388.31, 388.31, 388.31, 388.44, 388.29, 388.39, 537, 100057.14, -19803.81, 119860.95
1671129000.745686, 388.28, 388.26, 388.59, 388.31, -0.12, -0.18, False, False, False, True, False, True, True, False, False, 388.37, 388.37, 388.37, 388.37, 388.37, 388.42, 388.25, 388.35, 1455, 100054.08, -19806.87, 119860.95
1671129060.745686, 388.26, 388.24, 388.57, 388.27, -0.12, -0.17, False, False, False, True, False, True, True, False, False, 388.35, 388.35, 388.35, 388.35, 388.35, 388.35, 388.1, 388.11, 1459, 100055.09999999999, -19805.850000000002, 119860.95
1671129120.745686, 388.23, 388.25, 388.56, 388.22, -0.11, -0.15, False, False, False, True, False, True, True, False, False, 388.12, 388.12, 388.12, 388.12, 388.12, 388.33, 388.02, 388.27, 2329, 100066.83, -19794.12, 119860.95
1671129180.745686, 388.27, 388.27, 388.56, 388.27, -0.1, -0.14, False, False, False, True, False, True, True, False, False, 388.28, 388.28, 388.28, 388.28, 388.28, 388.45, 388.28, 388.39, 828, 100058.67, -19802.28, 119860.95
1671129240.745686, 388.3, 388.27, 388.56, 388.3, -0.08, -0.13, False, False, False, True, False, True, True, False, False, 388.41, 388.41, 388.41, 388.41, 388.41, 388.43, 388.25, 388.29, 1130, 100052.04, -19808.91, 119860.95
1671129300.745686, 388.28, 388.27, 388.54, 388.26, -0.08, -0.12, False, False, False, True, False, True, True, False, False, 388.3, 388.3, 388.3, 388.3, 388.3, 388.38, 388.17, 388.21, 641, 100057.65, -19803.3, 119860.95
1671129360.745686, 388.26, 388.27, 388.52, 388.25, -0.08, -0.11, False, False, False, True, False, True, True, False, False, 388.22, 388.22, 388.22, 388.22, 388.22, 388.31, 388.14, 388.28, 457, 100061.73, -19799.22, 119860.95
